Genome ID,Genome Name,Organism Name,Species,NCBI Taxon ID,Genome Status,Strain,MLST,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Sequences,Genome Length,GC Content,PATRIC CDS,BRC1 CDS,RefSeq CDS,Fermentation,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Date Inserted,Date Modified
1681.105,Bifidobacterium bifidum strain DS31_23,,bifidum,1681,WGS,DS31_23,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN08949004,GCA_003094735.1,,QDII01000000,,USFDA,,NextSeq 500,29.4x,CLC NGS Cell v. 11,,,139,,2230880,62.756042,2028,,1905,,gut_lab,Commercial dietary supplements,,12-Mar-2018,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:24:24.575Z,2018-05-30T16:24:24.575Z
1681.106,Bifidobacterium bifidum strain DS32_23,,bifidum,1681,WGS,DS32_23,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN08949005,GCA_003094715.1,,QDIX01000000,,USFDA,,NextSeq 500,55.2x,CLC NGS Cell v. 11,,,157,,2279931,62.882957,2130,,1990,,gut_lab,Commercial dietary supplements,,24-Aug-2017,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:24:27.878Z,2018-05-30T16:24:27.878Z
1681.107,Bifidobacterium bifidum strain DS33_23,,bifidum,1681,WGS,DS33_23,,,,2018-05-06T00:00:00Z,,PRJNA336518,SAMN08949006,GCA_003094645.1,,QDIH01000000,,USFDA,,Illumina MiSeq,37.2x,CLC NGS Cell v. 11,,,140,,2229571,62.80015,2020,,1894,,gut_lab,Commercial dietary supplements,,03-Nov-2017,USA,USA:MD,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Creation of a genome sequence database of live microorganisms found in dietary supplements and cultured foods to be used for strain verification and characterization.,sample_type:Single cell,2018-05-30T16:24:37.028Z,2018-05-30T16:24:37.028Z
1681.83,Bifidobacterium bifidum strain ICIS-310,,bifidum,1681,WGS,ICIS-310,,,,2017-04-28T00:00:00Z,,PRJNA345151,SAMN05858649,,,NBYL00000000,,Institute for Cellular and Intracellular Symbiosis,,Illumina MiSeq,129.0x,SPAdes v. 3.9,,,32,,2219632,62.37,1978,,1825,,gut_human,feces from healthy 5 years old child from Orenburg,,02-Nov-2013,Russia,Russia: South Ural,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Whole-genome sequencing of highly persistent strains from human intestine microbiota.,"sample_type:cell culture;biomaterial_provider:Pionerskaya, 11;collected_by:E.V. Ivanova;passage_history:9 passages on Schaedler medium",2017-05-29T08:59:32.761Z,2017-05-29T08:59:32.761Z
1681.44,Bifidobacterium bifidum strain IPLA 20015,,bifidum,1681,WGS,IPLA 20015,,,,2015-06-05T00:00:00Z,25523018,PRJNA263318,SAMN03103719,GCF_001020405.1,,JSDW01000000,,University of Parma,,Ion Torrent,59x,Mira v. 4.0,,,17,,2172992,62.67,1864,,1691,,gut_human,Breast milk fed infants,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium bifidum pangenome,,2016-01-17T16:05:17.800Z,2016-01-17T16:05:17.800Z
1681.50,Bifidobacterium bifidum strain IPLA 20017,,bifidum,1681,WGS,IPLA 20017,,,,2015-06-05T00:00:00Z,25523018,PRJNA263318,SAMN03097402,GCF_001020265.1,,JSDX01000000,,University of Parma,,Ion Torrent,42x,Mira v. 4.0,,,22,,2178877,62.6,1915,,1701,,gut_human,Infant intestine,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium bifidum pangenome,,2016-01-17T16:05:15.632Z,2016-01-17T16:05:15.632Z
1681.23,Bifidobacterium bifidum strain LMG 11041,,bifidum,1681,WGS,LMG 11041,,,,2014-08-18T00:00:00Z,"25085493,25107967",PRJNA239838,SAMN02673426,GCF_000741085.1,,JGYO01000000,,University of Parma,,Ion Torrent,119x,Mira v. 4.0,,,2,,2208468,62.67,1910,,1704,,gut_human,Breast-fed Infant feces,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium genus sequencing,,2016-01-17T15:38:40.492Z,2016-01-17T15:38:40.492Z
1681.49,Bifidobacterium bifidum strain LMG 11582,,bifidum,1681,WGS,LMG 11582,,,,2015-06-05T00:00:00Z,25523018,PRJNA263318,SAMN03097403,GCF_001020275.1,,JSDY01000000,,University of Parma,,Ion Torrent,61x,Mira v. 4.0,,,6,,2222504,62.76,1921,,1709,,gut_human,Adult stool sample,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium bifidum pangenome,,2016-01-17T16:05:16.014Z,2016-01-17T16:05:16.014Z
1681.47,Bifidobacterium bifidum strain LMG 11583,,bifidum,1681,WGS,LMG 11583,,,,2015-06-05T00:00:00Z,25523018,PRJNA263318,SAMN03097404,GCF_001020335.1,,JSDZ01000000,,University of Parma,,Ion Torrent,109x,Mira v. 4.0,,,17,,2238534,62.85,1989,,1774,,gut_human,Adult stool sample,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium bifidum pangenome,,2016-01-17T16:05:16.705Z,2016-01-17T16:05:16.705Z
1681.48,Bifidobacterium bifidum strain LMG 13200,,bifidum,1681,WGS,LMG 13200,,,,2015-06-05T00:00:00Z,25523018,PRJNA263318,SAMN03097405,GCF_001020325.1,,JSEB01000000,,University of Parma,,Ion Torrent,153x,Mira v. 4.0,,,15,,2176035,62.88,1894,,1698,,gut_human,Infant stool,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium bifidum pangenome,,2016-01-17T16:05:16.396Z,2016-01-17T16:05:16.396Z
1681.53,Bifidobacterium bifidum strain MJR8628B,,bifidum,1681,WGS,MJR8628B,,,,2016-02-02T00:00:00Z,,PRJNA272088,SAMN03842220,GCF_001546225.1,SRR2088901,LRPO00000000,,The Genome Institute at Washington University,,Illumina,97x,Velvet v. 1.1.06,,,34,,2262348,62.75,2169,,2174,,vaginal_human,Vagina,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,HMP reference genome,,2016-03-01T04:49:38.185Z,2016-03-01T04:49:38.185Z
1681.109,Bifidobacterium bifidum strain NCTC10471,,bifidum,1681,WGS,NCTC10471,,,,2018-06-12T00:00:00Z,,PRJEB6403,SAMEA104016180,GCA_900445665.1,,UAQH01000000,,SC,,,,,,,59,,2570192,58.785103,2387,,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/,,2018-07-16T17:52:14.206Z,2018-07-16T17:52:14.206Z
1681.94,Bifidobacterium bifidum strain PRI 1,,bifidum,1681,Complete,PRI 1,,,,2017-12-20T00:00:00Z,,PRJNA257684,SAMN06140833,GCA_002845845.1,,CP018757,,Institute for Basic Science (IBS) and Pohang University of Science and Technology (POSTECH),,PacBio,168.0x,PACBIO SMRT analysis v. 2.3,1,,1,,2243572,62.74,1919,,,,gut_lab,,,2009-04-01,South Korea,"South Korea: Gyeonggido, Giheung","Human, Homo sapiens",,,,,,,,,Positive,,,,,,,,,,"This strain could act nutraceutical immunomodulatory for hyper-immune disorders such as rheumatoid arthritis, atopic dermatitis and inflammatory bowel diseases.",sample_type:Bacteria,2018-01-01T06:36:28.522Z,2018-01-01T06:36:28.522Z
1681.114,Bifidobacterium bifidum strain S6,,bifidum,1681,Complete,S6,,,,2018-08-15T00:00:00Z,,PRJNA397825,SAMN07484235,GCA_003390735.1,,CP022723,,Korea Food Research Institute,,PacBio,120.0x,HGAP v. 3.0,1,,1,,2311342,62.716076,2040,,1907,,gut_human,adult feces,,2017-04-04,South Korea,South Korea: Bundang,Homo sapiens,,,,,,,,,,,,,,,,,,,S6 strain was isolated from Korean adult feces,sample_type:cell culture,2018-09-30T16:44:47.536Z,2018-09-30T16:44:47.536Z
1385938.3,Bifidobacterium breve 12L,Bifidobacterium breve 12L,breve,1385938,Complete,12L,, ,,2014-02-14T00:00:00Z,,PRJNA214949,SAMN03081478,GCA_000568955.1,,CP006711.1,NZ_CP006711.1,University of Parma,complete,Roche 454 titanium,30x,Newbler v. Oct 2012,1,,1,,2244624,58.9,1907,,1765,,milk_human,human milk,isolated from human milk,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"""Bifidobacterium breve 12L complete genome sequencing, strain isolated from human milk.""",,2014-12-08T22:10:28.088Z,2015-03-16T03:17:09.594Z
1385943.3,Bifidobacterium breve 2L,Bifidobacterium breve 2L,breve,1385943,WGS,2L,, ,,2014-02-13T00:00:00Z,,PRJNA214961,SAMN02951890,GCA_000568895.1,,AWUG00000000,-,University of Parma,WGS,Ion Torrent,60.0x,MIRA v. April 2013,,,6,,2240722,58.8,1920,,1725,,milk_human,human milk,isolated from human milk,,Italy,Italy: Parma,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"""Bifidobacterium breve 2L complete genome sequencing, strain isolated from human milk.""",,2014-12-08T22:10:28.127Z,2015-03-16T03:17:09.594Z
1385944.3,Bifidobacterium breve 31L,Bifidobacterium breve 31L,breve,1385944,WGS,31L,, ,,2014-02-13T00:00:00Z,,PRJNA214962,SAMN02951889,GCA_000568875.1,,AWUF00000000,-,University of Parma,WGS,Ion Torrent,60.0x,MIRA v. April 2013,,,4,,2265654,58.6,1960,,1734,,milk_human,human milk,isolated from human milk,,Italy,Italy: Parma,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"""Bifidobacterium breve 31L complete genome sequencing, strain isolated from human milk.""",,2014-12-08T22:10:28.137Z,2015-03-16T03:17:09.594Z
1385942.3,Bifidobacterium breve 689b,Bifidobacterium breve 689b,breve,1385942,Complete,689b,, ,,2014-02-14T00:00:00Z,,PRJNA214955,SAMN03081482,GCA_000569055.1,,CP006715.1,NZ_CP006715.1,University of Parma,complete,Roche 454 titanium,30x,Newbler v. Oct 2012,1,,1,,2331707,58.7,1991,,1821,,gut_human,infant faeces,isolated from infant faeces,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"""Bifidobacterium breve 689b complete genome sequencing, strain isolated from infant faeces.""",,2014-12-08T22:10:28.162Z,2015-03-16T03:17:09.594Z
866777.3,Bifidobacterium breve ACS-071-V-Sch8b,Bifidobacterium breve ACS-071-V-Sch8b,breve,866777,Complete,ACS-071-V-Sch8b,,CCUG 59504,,2011-05-17T00:00:00Z,,PRJNA51077,SAMN00100758,GCA_000213865.1,SRR063811,CP002743,NC_017218.1,J. Craig Venter Institute,complete,454-GS-FLX-Titanium,28.17x,CA v6.1,1,,1,,2327492,58.73,1972,,1826,,,,,,,,"Human, Homo sapiens",,,,Urogenital tract; Vaginal,,,,,,,,,,-,,,,,A reference genome for the Human Microbiome Project. ,,2014-12-08T22:10:28.173Z,2015-03-16T03:17:09.594Z
1036735.3,Bifidobacterium breve CECT 7263,Bifidobacterium breve CECT 7263,breve,1036735,WGS,CECT 7263,, ,,2012-02-16T00:00:00Z,22740680,PRJNA67403,SAMN02471362,GCA_000247755.2,,AFVV00000000,-,Universidad Complutense de Madrid,WGS,,,,,,34,,2308845,58.9,1954,,1725,,milk_human,human milk from Spanish woman,,2007,Spain,Spain,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,-,,2014-12-08T22:10:28.195Z,2015-03-16T03:17:09.594Z
1074482.3,Bifidobacterium breve DPC 6330,Bifidobacterium breve DPC 6330,breve,1074482,WGS,DPC 6330,, ,,2011-09-19T00:00:00Z,22072651,PRJNA71589,SAMN02471030,GCA_000226175.2,,AFXX00000000,-,"Teagasc Food Research Centre, Moorepark, Fermoy, Co. Cork, Rep. Ireland",WGS,,,,,,47,,2377079,58.6,2070,,,,,stool sample from 81 year old patient sheading Clostridium difficle,,2004,Ireland,Ireland,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Draft sequence of potential probiotic organism Bifidobacterium breve DPC 6330.,,2014-12-08T22:10:28.221Z,2015-03-16T03:17:09.594Z
518634.19,Bifidobacterium breve DSM 20213 = JCM 1192,,breve,518634,WGS,DSM 20213,,DSM:20213,,2014-11-04T00:00:00Z,25658111,PRJNA237576,SAMN02442021,GCF_000771305.1,SRR1151287,JDUD01000000,,Key Laboratory of Dairy BiotecInner Mongolia Agricultural University,,Illunima Hiseq,278.3x,SOAPdenovo v. 2.01,,,29,,2257131,58.87,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genomic characterization of the genus Bifidobacterium,,2016-01-17T15:40:37.880Z,2016-01-17T15:40:37.880Z
518634.20,Bifidobacterium breve DSM 20213 = JCM 1192,,breve,518634,Complete,JCM 1192,,,,2015-03-24T00:00:00Z,,PRJDB57,,GCF_001025175.1,,AP012324,NZ_AP012324.1,"Graduate School of Frontier Sciences, University of Tokyo",,3730xl,8.9x,phrap v 0.990329,1,,1,,2269415,58.89,2016,,1929,,,,,,,,,,,,,,,,,,,,,,,,,,,Determination of the complete genome sequence of Bifidobacterium breve,,2016-01-17T16:06:32.920Z,2016-01-17T16:06:32.920Z
518634.21,Bifidobacterium breve DSM 20213 = JCM 1192,,breve,518634,WGS,JCM 1192,,JCM: 1192,,2015-10-01T00:00:00Z,,PRJDB770,SAMD00000422,GCF_001311295.1,,BBAO01000000,,The University of Tokyo,,Ion PGM,27x,Newbler v. 2.8,,,143,,2232812,58.69,3208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For the promotion of various studies, we perform genome sequencing of the important 300 microbial organisms to human and the environment.",,2016-01-17T17:14:28.020Z,2016-01-17T17:14:28.020Z
518634.7,Bifidobacterium breve DSM 20213 = JCM 1192,Bifidobacterium breve DSM 20213,breve,518634,WGS,DSM 20213,,"DSM 20213, ATCC 15700, NCTC 11815",Yes,2009-01-22T00:00:00Z,,PRJNA29259,SAMN00008778,GCA_000158015.1,SRR036084,ACCG00000000,NZ_ACCG00000000,Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine,assembly,454-GS-FLX,25.5x,Newbler v. 2.0.00.20,,,117,,2263851,58.47,1972,,2263,,gut_human,the intestine of an infant,isolated from the intestine of an infant,,,,"Human, Homo sapiens",,infant,,Gastrointestinal tract,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Host-associated,,"Bifidobacterium breve DSM 20213. Bifidobacterium breve DSM 20213 (ATCC 15700) was isolated from the intestine of an infant. This is the type strain and is part of a comprehensive, sequence-based survey of members of the normal human gut microbiota. A joint effort of the WU-GSC and the Center for Genome Sciences at Washington University School of Medicine, the purpose of this survey is to provide the general scientific community with a broad view of the gene content of 100 representatives of the major divisions represented in the intestine's microbial community. This information should provide a frame of reference for analyzing metagenomic studies of the human gut microbiome.",,2014-12-08T22:10:28.233Z,2015-03-16T03:17:09.594Z
1203540.3,Bifidobacterium breve HPH0326,Bifidobacterium breve HPH0326,breve,1203540,WGS,HPH0326,,,,2013-06-14T00:00:00Z,,PRJNA169434,SAMN02596976,GCA_000411435.1,,ATCB00000000,-,Broad Institute,WGS,Illumina,273.0x,allpaths v. R42768,,,6,,2502557,59.1,2182,,2137,,gut_human,Gastrointestinal tract; Ileal-anal pouch,This strain was isolated from a biopsy of ileal-anal pouch mucosa of a human subject,,,,"Human, Homo sapiens",,,,Gastrointestinal tract; Ileal-anal pouch,,,,,Positive,,Nonmotile,,,,,,Host-Associated,,-,,2014-12-08T22:10:28.245Z,2015-03-16T03:17:09.594Z
1385939.3,Bifidobacterium breve JCM 7017,Bifidobacterium breve JCM 7017,breve,1385939,Complete,JCM 7017,, ,,2014-02-14T00:00:00Z,,PRJNA214950,SAMN03081479,GCA_000568975.1,,CP006712.1,NZ_CP006712.1,University College Cork,complete,Roche 454 titanium; Illumina Hiseq/2000,200x,Newbler; Abyss; v. Nov. 2012,1,,1,,2288919,58.7,1944,,1770,,gut_human,infant faeces,isolated from infant faeces,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"""Bifidobacterium breve JCM 7017 complete genome sequencing, strain isolated from infant faeces.""",,2014-12-08T22:10:28.254Z,2015-03-16T03:17:09.594Z
1385940.3,Bifidobacterium breve JCM 7019,Bifidobacterium breve JCM 7019,breve,1385940,Complete,JCM 7019,, ,,2014-02-14T00:00:00Z,,PRJNA214951,SAMN03081480,GCA_000569015.1,,CP006713.1,NZ_CP006713.1,University College Cork,complete,Roche 454 titanium; Illumina Hiseq/2000,200x,Newbler; Abyss; v. Nov. 2012,1,,1,,2359009,58.6,2073,,1915,,gut_human,adult faeces,isolated from adult faeces,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"""Bifidobacterium breve JCM 7019 complete genome sequencing, strain isolated from adult faeces.""",,2014-12-08T22:10:28.263Z,2015-03-16T03:17:09.594Z
1261072.3,Bifidobacterium breve JCP7499,Bifidobacterium breve JCP7499,breve,1261072,WGS,JCP7499,,,,2013-09-12T00:00:00Z,,PRJNA181327,SAMN02436887,GCA_000466545.1,,AWSX00000000,-,Washington University,WGS,Illumina,126x,Velvet v. 1.1.06,,,96,,2358372,58.6,2073,,2281,,vaginal_human,vagina,,,,,"Human, Homo sapiens",female,,,,,,,,,,,,,,,,Host Associated,,Human Microbiome Project (HMP) Reference Genomes,,2014-12-08T22:10:28.272Z,2015-03-16T03:17:09.594Z
1365960.3,Bifidobacterium breve MCC 0121,,breve,1365960,WGS,MCC 0121,,,,2015-08-11T00:00:00Z,26236711,PRJNA215976,SAMN03978796,GCF_001264045.1,,AVQA01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,55.0x,CLC De Novo Assembly v. 6.0,,,27,,2436344,58.92,2205,,2079,,gut_human,infant feces,,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:47.681Z,2016-01-17T17:01:47.681Z
1365961.3,Bifidobacterium breve MCC 0305,,breve,1365961,WGS,MCC 0305,,,,2015-08-11T00:00:00Z,26236711,PRJNA215975,SAMN03978801,GCF_001264035.1,,AWFR01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,165.0x,CLC De Novo Assembly v. 6.0,,,22,,2286838,58.85,2042,,1927,,gut_human,feces,,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:47.306Z,2016-01-17T17:01:47.306Z
1365962.3,Bifidobacterium breve MCC 0476,,breve,1365962,WGS,MCC 0476,,,,2015-08-11T00:00:00Z,26236711,PRJNA215979,SAMN03978797,GCF_001263845.1,,AVQB01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,129.0x,CLC De Novo Assembly v. 6.0,,,15,,2233807,58.65,1973,,1851,,gut_human,feces from an adult,,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:43.613Z,2016-01-17T17:01:43.613Z
1365963.3,Bifidobacterium breve MCC 1094,,breve,1365963,WGS,MCC 1094,,,,2015-08-11T00:00:00Z,26236711,PRJNA215978,SAMN03978802,GCF_001264095.1,,AWFS01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,42.0x,CLC De Novo Assembly v. 6.0,,,23,,2327206,58.95,2074,,1944,,gut_human,feces from an infant,,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:48.390Z,2016-01-17T17:01:48.390Z
1365964.3,Bifidobacterium breve MCC 1114,,breve,1365964,WGS,MCC 1114,,,,2015-08-11T00:00:00Z,26236711,PRJNA215977,SAMN03978798,GCF_001263855.1,,AVQC01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,102.0x,CLC De Novo Assembly v. 6.0,,,33,,2487280,58.95,2282,,2136,,gut_human,infant feces,,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:44.021Z,2016-01-17T17:01:44.021Z
1365965.3,Bifidobacterium breve MCC 1128,,breve,1365965,WGS,MCC 1128,,,,2015-08-11T00:00:00Z,26236711,PRJNA215982,SAMN03978799,GCF_001263915.1,,AVQD01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,133.0x,CLC De Novo Assembly v. 6.0,,,25,,2480222,58.91,2280,,2143,,gut_human,infant feces,,,Japan,Japan,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:44.659Z,2016-01-17T17:01:44.659Z
